0.0 | 0.0 | 0.0 | -0.6157483596811613 | 0.8339376805230116:4.1665048275492064E-4 | 3.0782554494690473E-4 | 0.009986573276609862
4.1665048275492064E-4 | 3.0782554494690473E-4 | 0.009986573276609862 | -0.6157483596811613 | 0.8339376805230116:0.0016556489589627224 | 0.0012240328890120722 | 0.019793195043026846
0.0016556489589627224 | 0.0012240328890120722 | 0.019793195043026846 | -0.6157483596811613 | 0.8339376805230116:0.0036974367117015954 | 0.0027353843861195326 | 0.029342733939139606
0.0036974367117015954 | 0.0027353843861195326 | 0.029342733939139606 | -0.6157483596811613 | 0.8339376805230116:0.006518393758723649 | 0.004825608895476008 | 0.0385603224767926
0.006518393758723649 | 0.004825608895476008 | 0.0385603224767926 | -0.6157483596811613 | 0.8339376805230116:0.01009098970472945 | 0.0074755084552375894 | 0.047373662608238415
0.01009098970472945 | 0.0074755084552375894 | 0.047373662608238415 | -0.6157483596811613 | 0.8339376805230116:0.014383948376847842 | 0.010663075342011497 | 0.05571331768502075
0.014383948376847842 | 0.010663075342011497 | 0.05571331768502075 | -0.6157483596811613 | 0.8339376805230116:0.01936242548558926 | 0.014363618970918202 | 0.06351298988688531
0.01936242548558926 | 0.014363618970918202 | 0.06351298988688531 | -0.6157483596811613 | 0.8339376805230116:0.024988198516657054 | 0.018549902062775514 | 0.07070978226093627
0.024988198516657054 | 0.018549902062775514 | 0.07070978226093627 | -0.6157483596811613 | 0.8339376805230116:0.031219868025165062 | 0.023192285479015418 | 0.07724444457407242
0.031219868025165062 | 0.023192285479015418 | 0.07724444457407242 | -0.6157483596811613 | 0.8339376805230116:0.03801306947309745 | 0.02825888110127428 | 0.08306160224652187
0.03801306947309745 | 0.02825888110127428 | 0.08306160224652187 | -0.6157483596811613 | 0.8339376805230116:0.04532069472332109 | 0.03371571211124791 | 0.08810996770082308
0.04532069472332109 | 0.03371571211124791 | 0.08810996770082308 | -0.6157483596811613 | 0.8339376805230116:0.053093122279179866 | 0.03952688000742954 | 0.09234253352863309
0.053093122279179866 | 0.03952688000742954 | 0.09234253352863309 | -0.6157483596811613 | 0.8339376805230116:0.06127845533770182 | 0.045654737678780366 | 0.09571674694705401
0.06127845533770182 | 0.045654737678780366 | 0.09571674694705401 | -0.6157483596811613 | 0.8339376805230116:0.0698227667067739 | 0.05206006784124306 | 0.09819466508651431
0.0698227667067739 | 0.05206006784124306 | 0.09819466508651431 | 0.08864393842700591 | 0.1651845449822038:0.07530836496538557 | 0.05504125398915993 | 0.1043205379167711
0.07530836496538557 | 0.05504125398915993 | 0.1043205379167711 | 0.08864393842700591 | 0.1651845449822038:0.08085064616617821 | 0.05793264114596852 | 0.11032577156977541
0.08085064616617821 | 0.05793264114596852 | 0.11032577156977541 | 0.08864393842700591 | 0.1651845449822038:0.08644782278640628 | 0.060735779029623904 | 0.11621006662760935
0.08644782278640628 | 0.060735779029623904 | 0.11621006662760935 | 0.08864393842700591 | 0.1651845449822038:0.09209811746125496 | 0.06345220605520113 | 0.12197315055461888
0.09209811746125496 | 0.06345220605520113 | 0.12197315055461888 | 0.08864393842700591 | 0.1651845449822038:0.09779976312191285 | 0.06608344931914817 | 0.12761477735197868
0.09779976312191285 | 0.06608344931914817 | 0.12761477735197868 | 0.08864393842700591 | 0.1651845449822038:0.10355100312990728 | 0.06863102458495968 | 0.13313472721430508
0.10355100312990728 | 0.06863102458495968 | 0.13313472721430508 | 0.08864393842700591 | 0.1651845449822038:0.10935009140775132 | 0.07109643627024731 | 0.13853280618833175
0.10935009140775132 | 0.07109643627024731 | 0.13853280618833175 | 0.08864393842700591 | 0.1651845449822038:0.11519529256595762 | 0.0734811774351867 | 0.14380884583365705
0.11519529256595762 | 0.0734811774351867 | 0.14380884583365705 | 0.08864393842700591 | 0.1651845449822038:0.12108488202646872 | 0.07578672977231735 | 0.14896270288557267
0.12108488202646872 | 0.07578672977231735 | 0.14896270288557267 | 0.08864393842700591 | 0.1651845449822038:0.1270171461425551 | 0.07801456359767545 | 0.15399425891998497
0.1270171461425551 | 0.07801456359767545 | 0.15399425891998497 | 0.08864393842700591 | 0.1651845449822038:0.13299038231523186 | 0.08016613784323695 | 0.1589034200204349
0.13299038231523186 | 0.08016613784323695 | 0.1589034200204349 | 0.08864393842700591 | 0.1651845449822038:0.13900289910624464 | 0.08224290005065038 | 0.16369011644722775
0.13900289910624464 | 0.08224290005065038 | 0.16369011644722775 | 0.08864393842700591 | 0.1651845449822038:0.1450530163476733 | 0.08424628636623793 | 0.16835430230867843
0.1450530163476733 | 0.08424628636623793 | 0.16835430230867843 | 0.08864393842700591 | 0.1651845449822038:0.1511390652482032 | 0.08617772153724435 | 0.1728959552344782
0.1511390652482032 | 0.08617772153724435 | 0.1728959552344782 | 0.08864393842700591 | 0.1651845449822038:0.1572593884961122 | 0.08803861890931258 | 0.1773150760511948
0.1572593884961122 | 0.08803861890931258 | 0.1773150760511948 | 0.7276076012713004 | 0.9612080408276209:0.17064274177651173 | 0.08394045001102501 | 0.17773843463117966
0.17064274177651173 | 0.08394045001102501 | 0.17773843463117966 | 0.7276076012713004 | 0.9612080408276209:0.18421588444583348 | 0.0796202104309155 | 0.17716268203875885
0.18421588444583348 | 0.0796202104309155 | 0.17716268203875885 | 0.7276076012713004 | 0.9612080408276209:0.1979179246911449 | 0.07512405366352193 | 0.17555821614770872
0.1979179246911449 | 0.07512405366352193 | 0.17555821614770872 | 0.7276076012713004 | 0.9612080408276209:0.21168617806171097 | 0.07049958878158147 | 0.17290119209105237
0.21168617806171097 | 0.07049958878158147 | 0.17290119209105237 | 0.7276076012713004 | 0.9612080408276209:0.22545650736713485 | 0.06579562604616296 | 0.1691736773895154
0.22545650736713485 | 0.06579562604616296 | 0.1691736773895154 | -0.7484475316642119 | 0.21489508866280693:0.23281174424746665 | 0.07384840613717825 | 0.1681914809154108
0.23281174424746665 | 0.07384840613717825 | 0.1681914809154108 | -0.7484475316642119 | 0.21489508866280693:0.24013880471013493 | 0.0819891469958326 | 0.16666153852133725
0.24013880471013493 | 0.0819891469958326 | 0.16666153852133725 | -0.7484475316642119 | 0.21489508866280693:0.2474300746165392 | 0.09018967019279012 | 0.1645784063397171
0.2474300746165392 | 0.09018967019279012 | 0.1645784063397171 | -0.7484475316642119 | 0.21489508866280693:0.2546778827504239 | 0.09842158853454697 | 0.16193811193513685
0.2546778827504239 | 0.09842158853454697 | 0.16193811193513685 | -0.7484475316642119 | 0.21489508866280693:0.261874520339906 | 0.10665637379777948 | 0.15873815908092404
0.261874520339906 | 0.10665637379777948 | 0.15873815908092404 | -0.7484475316642119 | 0.21489508866280693:0.26901226053396243 | 0.11486542436714631 | 0.15497752931251974
0.26901226053396243 | 0.11486542436714631 | 0.15497752931251974 | -0.7484475316642119 | 0.21489508866280693:0.27608337779453596 | 0.12302013264083511 | 0.15065668027848922
0.27608337779453596 | 0.12302013264083511 | 0.15065668027848922 | -0.7484475316642119 | 0.21489508866280693:0.28308016716589535 | 0.13109195206970803 | 0.14577754091590478
0.28308016716589535 | 0.13109195206970803 | 0.14577754091590478 | -0.7484475316642119 | 0.21489508866280693:0.28999496338343533 | 0.13905246369769753 | 0.14034350348271918
0.28999496338343533 | 0.13905246369769753 | 0.14034350348271918 | -0.7484475316642119 | 0.21489508866280693:0.296820159784704 | 0.14687344207312347 | 0.13435941248542171
0.296820159784704 | 0.14687344207312347 | 0.13435941248542171 | -0.7484475316642119 | 0.21489508866280693:0.3035482269861358 | 0.15452692040284566 | 0.12783155054589468
0.3035482269861358 | 0.15452692040284566 | 0.12783155054589468 | -0.7484475316642119 | 0.21489508866280693:0.31017173128969056 | 0.16198525482361603 | 0.12076762125687868
0.31017173128969056 | 0.16198525482361603 | 0.12076762125687868 | -0.7484475316642119 | 0.21489508866280693:0.31668335278437976 | 0.1692211876676608 | 0.11317672908074972
0.31668335278437976 | 0.1692211876676608 | 0.11317672908074972 | -0.7484475316642119 | 0.21489508866280693:0.3230759031085455 | 0.17620790960238075 | 0.10506935635155745
0.3230759031085455 | 0.17620790960238075 | 0.10506935635155745 | -0.7484475316642119 | 0.21489508866280693:0.3293423428396265 | 0.18291912052711679 | 0.09645733744527352
0.3293423428396265 | 0.18291912052711679 | 0.09645733744527352 | -0.7484475316642119 | 0.21489508866280693:0.33547579847911546 | 0.18932908911317137 | 0.08735383018811049
0.33547579847911546 | 0.18932908911317137 | 0.08735383018811049 | -0.7484475316642119 | 0.21489508866280693:0.34146957900143793 | 0.19541271087670253 | 0.07777328457747235
0.34146957900143793 | 0.19541271087670253 | 0.07777328457747235 | -0.7484475316642119 | 0.21489508866280693:0.3473171919365097 | 0.20114556467769518 | 0.06773140889464013
0.3473171919365097 | 0.20114556467769518 | 0.06773140889464013 | -0.7484475316642119 | 0.21489508866280693:0.353012358956839 | 0.2065039675419822 | 0.057245133292675554
0.353012358956839 | 0.2065039675419822 | 0.057245133292675554 | -0.7484475316642119 | 0.21489508866280693:0.35854903094123536 | 0.21146502770720588 | 0.046332570947176244
0.35854903094123536 | 0.21146502770720588 | 0.046332570947176244 | 0.15326077870244448 | -0.332401060736486:0.362666010087457 | 0.2140330144111693 | 0.05465182738453844
0.362666010087457 | 0.2140330144111693 | 0.05465182738453844 | 0.15326077870244448 | -0.332401060736486:0.36658084946041924 | 0.21650212372419064 | 0.06315406670120449
