0.0 | -1.0 | 0.0
2.2299693898420643E-4 | -0.9999252591221583 | 0.009997233925760823
0.0011102668609893431 | -0.9996278357237292 | 0.029875219020019547
0.0030957155524655882 | -0.9989621976628047 | 0.05950230663364374
0.006605496489002058 | -0.9977853516546045 | 0.09873202622441585
0.012057640520383526 | -0.9959569687269506 | 0.14740343826614138
0.01986169743778901 | -0.9933395057252977 | 0.20534149568261123
0.030418389556798563 | -0.9897983228210829 | 0.2723574134196806
0.044119277439769226 | -0.9852017969805417 | 0.3482490457677264
0.06134643787108034 | -0.979421431354506 | 0.4328012710460065
0.0824721541887377 | -0.9723319605530539 | 0.5257863832599686
0.10897374545719674 | -0.9650784132767607 | 0.626777138944651
0.14137848269778786 | -0.957749878314729 | 0.7354262206464258
0.18019354927426864 | -0.9504324116230102 | 0.8513613106541464
0.225905069672098 | -0.9432088895937092 | 0.9741861424190918
0.2789771870879752 | -0.9361588695208599 | 1.1034815857868732
0.3314878623375731 | -0.9248625601669286 | 1.241972799038523
0.38293420197343586 | -0.9088519905638905 | 1.3894983097256457
0.43282168945615673 | -0.8876666533738187 | 1.5458572404913773
0.4806655776002136 | -0.8608549145397069 | 1.7108100833500686
0.5259922461259448 | -0.8279753892058106 | 1.8840795651101148
0.5658205331198716 | -0.7994142883297621 | 2.0679312858078127
0.599383326870957 | -0.7757696939802147 | 2.2620057432727094
0.6259330225754373 | -0.7576257494422207 | 2.465870833100574
0.6447453503281646 | -0.7455496630968635 | 2.6790236510292935
0.655123092800569 | -0.7400887929752067 | 2.9008925981533427
0.6563996785620156 | -0.7417678230309123 | 3.1308397789972373
0.6479426375595246 | -0.7510860417592755 | 3.368163681462023
0.6291569058716229 | -0.7685147333400575 | 3.612102126698985
0.5994879674931101 | -0.7944946909991671 | 3.8618354760542406
0.5584248215862759 | -0.8294338617718398 | 4.116490081369269
0.50550276434799 | -0.87370513130945 | 4.375141964118238
0.4403059753884365 | -0.9276442568055246 | 4.63682070811541
0.3624698992933067 | -0.9915479555259918 | 4.900513549837005
0.2716834138441674 | -1.0656721558163964 | 5.165169649773483
0.16769077719858627 | -1.1502304168269308 | 5.429704527661906
0.054525296887208405 | -1.239110626688729 | 5.697022347000299
-0.06800424490556602 | -1.332368309956845 | 5.966709918399257
-0.20007376847557556 | -1.4300538902275142 | 6.238347090929441
-0.3418437338320677 | -1.532212630606956 | 6.511507333846036
-0.4934589962595337 | -1.6388845804702181 | 6.785758320965263
-0.6550486801859974 | -1.750104528504879 | 7.060662517094854
-0.8267260713193488 | -1.8659019620288573 | 7.335777765924345
-1.0085885269973185 | -1.9863010325660677 | 7.610657878785421
-1.2007174046808897 | -2.1113205276582248 | 7.884853223697411
-1.4031780085053702 | -2.2409738488857247 | 8.157911314118273
-1.620503427412012 | -2.3659277056031534 | 8.430283742980032
-1.8527996292028668 | -2.4860629963752103 | 8.701095697731818
-2.100128726852575 | -2.6012875951495085 | 8.969458224014936
-2.3625082371622197 | -2.711536836081419 | 9.234471240359696
-2.6399104879824224 | -2.816773908467482 | 9.49522659856668
-2.9322621756545018 | -2.91699016066057 | 9.750811179989794
-3.2394440738587127 | -3.0122053121192573 | 10.000310017869616
-3.561290894597893 | -3.1024675730239806 | 10.242809435825615
-3.897591301584608 | -3.187853671172816 | 10.477400192604671
-4.248088075841326 | -3.26846878614925 | 10.703180623200703
-4.612478432867591 | -3.3444463910324274 | 10.919259766506102
-4.990414490276801 | -3.4159480021962354 | 11.124760469729548
-5.381503884359274 | -3.4831628380165 | 11.318822459916381
-5.785310533589031 | -3.546307387574762 | 11.500605373036553
-6.201355546660271 | -3.6056248907118786 | 11.66929173126074
-6.629118272217064 | -3.661384731044307 | 11.824089859226925
-7.06803748702738 | -3.7138817438097353 | 11.964236730306864
-7.51751271895141 | -3.763435440656019 | 12.089000734113824
-7.976905700665121 | -3.810389153727524 | 12.19768435674884
-8.445541949724223 | -3.855109101635381 | 12.289626765561732
-8.922712470192186 | -3.8979833801221675 | 12.364206290504383
-9.407675570709431 | -3.9394208804466104 | 12.42084279447628
-9.899658793550369 | -3.979850138719522 | 12.458999925405084
-10.397860948901245 | -4.0197181196177665 | 12.47818724316697
-10.901454248295664 | -4.059488938088198 | 12.477962214831658
-11.409586530866855 | -4.099642522827677 | 12.457932072114094
-11.921383575816893 | -4.140673225488113 | 12.417755525327626
-12.435951494263858 | -4.183088379706551 | 12.357144328561107
-12.952379193408799 | -4.227406814199296 | 12.27586469124308
-13.46974090576593 | -4.2741573242856 | 12.173738531709244
-13.987098776022087 | -4.323877106320294 | 12.050644568852988
-14.50350549793563 | -4.377110159615579 | 11.90651924841206
-15.018006993550832 | -4.434405660519893 | 11.741357500925611
-15.529645126891854 | -4.496316313396114 | 11.55521332888403
-16.03746044421058 | -4.563396683302134 | 11.348200221087387
-16.559062935706667 | -4.623295415930465 | 11.16235476522344
-17.09341876601483 | -4.676736749938534 | 10.99877548869594
